"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10041","ANTHEM INC","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",5.93220338983051,94.0677966101695,"#E60000AF","#E60000AF",5900
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",3500
"1025","FORD MOTOR CO","Automotive","Transportation","Auto manufacturers",3.63636363636364,96.3636363636364,"#F00000AF","#F00000AF",5500
"10716682","CHAMBER OF COMMERCE","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",800
"10770271","OHIO TELEPHONE","Uncoded","Uncoded","Uncoded",15,85,"#B30000AF","#B30000AF",2000
"10785108","WESTERN SOUTHERN","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",1000
"1084","GENERAL ELECTRIC","Miscellaneous Finance, Insurance & Real Estate","Finance, Insurance & Real Estate","Finance, insurance & real estate",11.25,88.75,"#C70000AF","#C70000AF",12000
"10986","OHIO RESTAURANT ASSOCIATION","Lodging & Tourism","General Business","Hotels & motels",41.6666666666667,58.3333333333333,"#2E0000AF","#2E0000AF",600
"11035104","OHIO STATE ASSOCIATION OF PLUMBERS","General Trade Unions","Labor","Construction unions",68.4210526315789,31.5789473684211,"#00005CAF","#00005CAF",9500
"1116","GLAXOSMITHKLINE","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",6.89655172413793,93.1034482758621,"#E00000AF","#E00000AF",4350
"1137","GRANGE MUTUAL CASUALTY","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",6800
"115571","CARESOURCE MANAGEMENT SERVICES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",0,100,"#FF0000AF","#FF0000AF",750
"119","AMERICAN COLLEGE OF EMERGENCY PHYSICIANS","Health Professionals","Health","Other physician specialists",20.5645161290323,79.4354838709677,"#990000AF","#990000AF",12400
"11914","EMBARQ CORP","Telecom Services & Equipment","Communications & Electronics","Telecommunications",27.765237020316,72.234762979684,"#750000AF","#750000AF",2215
"1269570","INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES / IUPAT","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",2750
"1277","HUMANA","Health Services","Health","HMOs",20.3252032520325,79.6747967479675,"#990000AF","#990000AF",12300
"130","AMERICAN ELECTRIC POWER","Electric Utilities","Energy & Natural Resources","Electric power utilities",16.6666666666667,83.3333333333333,"#AD0000AF","#AD0000AF",32760
"13389","KEGLER BROWN HILL & RITTER","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",18.7845303867403,81.2154696132597,"#A30000AF","#A30000AF",9050
"14","ABBOTT LABORATORIES","Pharmaceuticals & Health Products","Health","Pharmaceutical manufacturing",2.61780104712042,97.3821989528796,"#F50000AF","#F50000AF",9550
"1401","JONES DAY","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",75,25,"#00007FAF","#00007FAF",1000
"14078","MECHANICAL CONTRACTORS ASSOCIATION OF OHIO","Special Trade Contractors","Construction","Special trade contractors",0,100,"#FF0000AF","#FF0000AF",4400
